file_name,file_description,variable_name,variable_description,notes,data_type,valid_min,valid_max,response_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24
followup_12.csv,survey results from follow up 1 and 2,mspss_2,There is a special person with whom I can share my joys and sorrows.,Item preceded by: Use the rating scale to indicate how well each statement describes you generally. - ,ordered,,,Very Strongly Disagree ,Strongly Disagree,Mildly Disagree ,Neutral ,Mildly Agree ,Strongly Agree ,Very Strongly Agree ,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,mspss_3,My family really tries to help me.,Item preceded by: Use the rating scale to indicate how well each statement describes you generally. - ,ordered,,,Very Strongly Disagree ,Strongly Disagree,Mildly Disagree ,Neutral ,Mildly Agree ,Strongly Agree ,Very Strongly Agree ,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,mspss_4,I get the emotional help and support I need from my family.,Item preceded by: Use the rating scale to indicate how well each statement describes you generally. - ,ordered,,,Very Strongly Disagree ,Strongly Disagree,Mildly Disagree ,Neutral ,Mildly Agree ,Strongly Agree ,Very Strongly Agree ,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,mspss_5,I have a special person who is a real source of comfort to me.,Item preceded by: Use the rating scale to indicate how well each statement describes you generally. - ,ordered,,,Very Strongly Disagree ,Strongly Disagree,Mildly Disagree ,Neutral ,Mildly Agree ,Strongly Agree ,Very Strongly Agree ,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,mspss_6,My friends really try to help me.,Item preceded by: Use the rating scale to indicate how well each statement describes you generally. - ,ordered,,,Very Strongly Disagree ,Strongly Disagree,Mildly Disagree ,Neutral ,Mildly Agree ,Strongly Agree ,Very Strongly Agree ,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,mspss_7,I can count on my friends when things go wrong.,Item preceded by: Use the rating scale to indicate how well each statement describes you generally. - ,ordered,,,Very Strongly Disagree ,Strongly Disagree,Mildly Disagree ,Neutral ,Mildly Agree ,Strongly Agree ,Very Strongly Agree ,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,mspss_8,I can talk about my problems with my family.,Item preceded by: Use the rating scale to indicate how well each statement describes you generally. - ,ordered,,,Very Strongly Disagree ,Strongly Disagree,Mildly Disagree ,Neutral ,Mildly Agree ,Strongly Agree ,Very Strongly Agree ,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,mspss_9,I have friends with whom I can share my joys and sorrows.,Item preceded by: Use the rating scale to indicate how well each statement describes you generally. - ,ordered,,,Very Strongly Disagree ,Strongly Disagree,Mildly Disagree ,Neutral ,Mildly Agree ,Strongly Agree ,Very Strongly Agree ,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,mspss_10,There is a special person in my life who cares about my feelings.,Item preceded by: Use the rating scale to indicate how well each statement describes you generally. - ,ordered,,,Very Strongly Disagree ,Strongly Disagree,Mildly Disagree ,Neutral ,Mildly Agree ,Strongly Agree ,Very Strongly Agree ,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,mspss_11,My family is willing to help me make decisions.,Item preceded by: Use the rating scale to indicate how well each statement describes you generally. - ,ordered,,,Very Strongly Disagree ,Strongly Disagree,Mildly Disagree ,Neutral ,Mildly Agree ,Strongly Agree ,Very Strongly Agree ,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,mspss_12,I can talk about my problems with my friends.,Item preceded by: Use the rating scale to indicate how well each statement describes you generally. - ,ordered,,,Very Strongly Disagree ,Strongly Disagree,Mildly Disagree ,Neutral ,Mildly Agree ,Strongly Agree ,Very Strongly Agree ,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_1,The wristband interfered with my daily activities ,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_2, I disliked using the wristband,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_3,I would be willing to use the wristband for one year if it helped with my recovery ,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_4,Tell us your general thoughts about your experience using the wristband.,(whether positive or negative),unordered,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_5,The sleep monitor interfered with my sleep,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_6,I disliked using the sleep monitor,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_7,I would be willing to use the sleep monitor for one year if it helped with my recovery ,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_8,Tell us your general thoughts about your experience using the sleep monitor.,(whether positive or negative),unordered,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_9,Completing the daily surveys interfered with my daily activities.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_10,I disliked completing the daily surveys.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_11,I would be willing to complete four daily surveys a day for one year if it helped with my recovery.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_12,I would be willing to complete one daily survey a day for one year if it helped with my recovery.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_13,Tell us your general thoughts about your experience completing the daily surveys.,(whether positive or negative),unordered,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_14,Responding to the daily recovery check-in question interfered with my daily activities.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_15,I disliked responding to the daily recovery check-in question.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_16,I would be willing to respond to a daily recovery check-in question for one year if it helped with my recovery.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_17,Tell us your general thoughts about your experience responding to the daily recovery check-in question.,(whether positive or negative),unordered,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_18,Carrying the smartphone everywhere interfered with my daily activities.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_19,I dislike carrying the smartphone everywhere.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_20,I would be willing to carry the smartphone everywhere for one year if it helped with my recovery.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_21,Tell us your general thoughts about your experience carrying the smartphone everywhere. ,(whether positive or negative),unordered,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_22,I disliked having my location tracked by study staff.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_23,I would be willing to have my location tracked by study staff for a year if it helped with my recovery.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_24,Tell us your general thoughts about your experience with the smartphone saving information about your location. ,(whether positive or negative),ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_25,I disliked having my text message logs tracked by study staff.,"(i.e., dates, times, and phone number of contact for text messages)",ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_26,I would be willing to have my text message logs tracked by study staff for one year if it helped with my recovery.,"(i.e., dates, times, and phone number of contact for text messages)",ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_27,I disliked having my text message content tracked by study staff.,"(i.e., the actual text message information itself)",ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_28,I would be willing to have my text message content tracked by study staff for one year if it helped with my recovery.,"(i.e., the actual text message information itself)",ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_29,I disliked having my call logs tracked by study staff.,"(i.e., dates, times, and phone number of contact for phone calls)",ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_30,I would be willing to have my call logs tracked by study staff for one year if it helped with my recovery.,"(i.e., dates, times, and phone number of contact for phone calls)",ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup_12.csv,survey results from follow up 1 and 2,rbm_31,Tell us your general thoughts about your experience with the smartphone saving information about your text messages and phone calls. ,(whether positive or negative),unordered,,,,,,,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,subid,Participants subject ID number,,numeric,1,272,,,,,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,response_id,Unique label assigned to each qualtrics survey response,,numeric,,,,,,,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_1,The wristband interfered with my daily activities ,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_2,I disliked using the wristband,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_3,I would be willing to use the wristband for one year if it helped with my recovery ,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_4,Tell us your general thoughts about your experience using the wristband.,(whether positive or negative),unordered,,,,,,,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_5,The sleep monitor interfered with my sleep,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_6,I disliked using the sleep monitor,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_7,I would be willing to use the sleep monitor for one year if it helped with my recovery ,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_8,Tell us your general thoughts about your experience using the sleep monitor.,(whether positive or negative),unordered,,,,,,,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_9,Completing the daily surveys interfered with my daily activities.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_10,I disliked completing the daily surveys.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_11,I would be willing to complete four daily surveys a day for one year if it helped with my recovery.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_12,I would be willing to complete one daily survey a day for one year if it helped with my recovery.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_13,Tell us your general thoughts about your experience completing the daily surveys.,(whether positive or negative),unordered,,,,,,,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_14,Responding to the daily recovery check-in question interfered with my daily activities.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_15,I disliked responding to the daily recovery check-in question.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_16,I would be willing to respond to a daily recovery check-in question for one year if it helped with my recovery.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_17,Tell us your general thoughts about your experience responding to the daily recovery check-in question.,(whether positive or negative),unordered,,,,,,,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_18,Carrying the smartphone everywhere interfered with my daily activities.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_19,I dislike carrying the smartphone everywhere.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_20,I would be willing to carry the smartphone everywhere for one year if it helped with my recovery.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_21,Tell us your general thoughts about your experience carrying the smartphone everywhere. ,(whether positive or negative),unordered,,,,,,,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_22,I disliked having my location tracked by study staff.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_23,I would be willing to have my location tracked by study staff for a year if it helped with my recovery.,,ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_24,Tell us your general thoughts about your experience with the smartphone saving information about your location. ,(whether positive or negative),ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_25,I disliked having my text message logs tracked by study staff.,"(i.e., dates, times, and phone number of contact for text messages) ",ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_26,I would be willing to have my text message logs tracked by study staff for one year if it helped with my recovery.,"(i.e., dates, times, and phone number of contact for text messages) ",ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_27,I disliked having my text message content tracked by study staff.,"(i.e., the actual text message information itself) ",ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_28,I would be willing to have my text message content tracked by study staff for one year if it helped with my recovery.,"(i.e., the actual text message information itself) ",ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_29,I disliked having my call logs tracked by study staff.,"(i.e.; dates, times, and phone number of contact for phone calls)",ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_30,I would be willing to have my call logs tracked by study staff for one year if it helped with my recovery.,"(i.e.; dates, times, and phone number of contact for phone calls)",ordered,,,Strongly Disagree,Disagree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,
followup3,survey results from follow up 3,rbm_31,Tell us your general thoughts about your experience with the smartphone saving information about your text messages and phone calls. ,(whether positive or negative),unordered,,,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,subid,Participants subject ID number,,numeric,1,272,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,response_id,Unique label assigned to each qualtrics survey response,,unordered,,,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dem_1,What is your age?,(in years),numeric,1,,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dem_2,What is your sex?,,unordered,,,Female,Male,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dem_3,What is your race?,,unordered,,,American Indian/Alaska Native,Asian,Native Hawaiian or Other Pacific Islander,Black/African American,White/Caucasian,Other/Multiracial,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dem_3_1,"If Other/Multiracial, please specify",,unordered,,,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dem_4,"Are you of Hispanic, Latino, or Spanish origin?",,unordered,,,"No, I am not of Hispanic, Latino, or Spanish origin","Yes, Mexican, Mexican American, Chicano","Yes, Puerto Rican","Yes, Cuban","Yes, another Hispanic, Latino, or Spanish origin",,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dem_4_1,"If another Hispanic, Latino, or Spanish origin, please specify:",,unordered,,,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dem_5,What is your highest level of education completed?,,ordered,,,Less than high school or GED degree,High school or GED,Some college,2-Year degree,College degree,Advanced degree,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dem_6,What is your current employment status?,,unordered,,,Employed,"Temporarily laid off, sick leave, or maternity leave",Unemployed,Retired,Disabled,Homemaker,Full-time student,"Other, not otherwise specified",,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dem_6_1,"If employed, are you....",,ordered,,,Part-time,Full-time,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dem_7,Please indicate your approximate total personal gross income ,(prior to deducting taxes) in dollars per year. Do not include a dollar sign ($).,numeric,0,,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dem_8,What is your marital status?,,unordered,,,Married,Widowed,Divorced,Separated,Never Married,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dem2_2,How many living parents do you have?,"(include biological, adopted, or step-parents)",numeric,0,,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dem2_4,How may deceased parents do you have?,"(include biological, adopted, or step-parents)",numeric,0,,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dem2_6,How many living children do you have?,"(include biological, adopted, or step-parents)",numeric,0,,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dem2_8,How many deceased children do you have? ,"(include biological, adopted, or step-parents)",numeric,0,,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,auh_1,How old were you when you first tried alcohol without your family?,"(i.e., alone or with friends only)",numeric,1,,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,auh_2,At what age did you first begin drinking regularly-that is drinking at least once a week for 6 months or more?,,numeric,1,,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,auh_3,How old were you when you first believed that you had a drinking problem?,,numeric,1,,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,auh_4,How old were you when you first tried to quit drinking?,,numeric,1,,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,auh_5,How many times have you tried to quit drinking alcohol?,,numeric,0,,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,auh_6,What types of programs or services have you used in the past to help you quit drinking?  Please select all that apply. ,,unordered,,,Long-Term Residential Treatment (more than 6 months),Short-Term Residential Treatment (less than 6 months),Outpatient Treatment,Individual Counseling,Group Counseling,Alcoholics Anonymous/Narcotics Anonymous,Other,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,auh_6_1,"If you selected Other, please specify below:",,unordered,,,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,auh_7,Have you ever taken prescribed medication to help maintain abstinence from alcohol?,,unordered,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,auh_7_1,"If yes, please list the name of all prescribed medications below.",,unordered,,,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,auh_8,What was the most recent date that you quit drinking alcohol? Please indicate the date after your last drink.,,numeric,,,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,auh_9,Approximately how many days per week did you consume any alcohol?,Item preceded by: In the six months prior to your most recent quit date;,numeric,0,7,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,auh_10,On average how many days per week did you consume 6 or more alcoholic drinks in one day?,"Item preceded by: In the six months prior to your most recent quit date; (Note: one ""drink""=one 12 ounce beer or one 5 once glass of wine or one 1.5 ounce shot of hard liquor, straight or with mixer.)",numeric,0,7,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,auh_11,On average how many alcoholic drinks per day did you consume on days when you drink? ,"Item preceded by: In the six months prior to your most recent quit date; (Note: one ""drink""=one 12 ounce beer or one 5 once glass of wine or one 1.5 ounce shot of hard liquor, straight or with mixer.)",numeric,0,,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,auh_12,Approximately how many days per week did you consume any alcohol?,Item preceded by: In the six months when you drank at your heaviest in your life;,numeric,0,7,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,auh_13,On average how many days per week did you consume 6 or more alcoholic drinks in one day? ,"Item preceded by: In the six months when you drank at your heaviest in your life; (Note: one ""drink""=one 12 ounce beer or one 5 once glass of wine or one 1.5 ounce shot of hard liquor, straight or with mixer.)",numeric,0,7,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,auh_14,On average how many drinks per day did you consume on days when you drink? ,"Item preceded by: In the six months when you drank at your heaviest in your life; (Note: one ""drink""=one 12 ounce beer or one 5 once glass of wine or one 1.5 ounce shot of hard liquor, straight or with mixer.)",numeric,0,,,,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dsm5_1,I often used alcohol in large amounts over longer periods of time than I intended.,,unordered,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dsm5_2,I often wanted or tried to cut down or control my alcohol use.,,unordered,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dsm5_3,"I spent a lot of time either (a) using alcohol, (b) in activities trying to obtain alcohol, or (c) recovering from the effects of my drinking alcohol.",,unordered,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dsm5_4,"I gave up or reduced my involvement in important social, occupational, or recreational activities because of my alcohol use. ",,unordered,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dsm5_5,I continued to use alcohol despite knowing that it likely caused or made worse psychological or physical problems I had. ," (for example, continued drinking alcohol despite knowing it was making my ulcer or depression worse). ",unordered,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dsm5_6,"I found I needed greater amounts of alcohol than I used to in order to feel intoxicated or to get a desired effect, OR I got much less of an effect by using the same amount of alcohol as in the past. ",,unordered,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dsm5_7,"I experienced withdrawal symptoms when I tried to cut down or stop drinking alcohol, OR I drank alcohol to relieve or avoid withdrawal symptoms. ",,unordered,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dsm5_8,"My alcohol use resulted in my not fulfilling major obligations at work, school, or home. ","(for example, repeated absences or poor performances at work or school; neglecting my children at home)",unordered,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dsm5_9,I repeatedly used alcohol in situations that were physically hazardous. ,"(for example, driving a car or operating machinery)",unordered,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dsm5_10,"I have experienced strong desires, urges, or cravings to use alcohol. ",,unordered,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,dsm5_11,"I continued to use alcohol despite having persistent or recurrent social or interpersonal problems caused or made worse by the effects of my drinking (for example, arguments with friends about my drinking or physical fights).",,unordered,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,yap_1,Have you driven a car when you knew you had too much to drink to drive safely?,,ordered,,,"No, never","Yes, but not in the past year",1 time in the past year,2 times in the past year,3 times in the past year,4-6 times in the past year,7-11 times in the past year,12-20 times in the past year,21-39 times in the past year,40 or more times in the past year,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,yap_2,Have you had a headache in the morning after you had been drinking? ,headache/(hangover) ,ordered,,,"No, never","Yes, but not in the past year",1 time in the past year,2 times in the past year,3 times in the past year,4-6 times in the past year,7-11 times in the past year,12-20 times in the past year,21-39 times in the past year,40 or more times in the past year,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,yap_3,Have you felt very sick to your stomach or thrown up after drinking?,,ordered,,,"No, never","Yes, but not in the past year",1 time in the past year,2 times in the past year,3 times in the past year,4-6 times in the past year,7-11 times in the past year,12-20 times in the past year,21-39 times in the past year,40 or more times in the past year,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,yap_4,"Have you showed up late for work or school because of drinking, a hangover, or an illness caused by drinking?",,ordered,,,"No, never","Yes, but not in the past year",1 time in the past year,2 times in the past year,3 times in the past year,4-6 times in the past year,7-11 times in the past year,12-20 times in the past year,21-39 times in the past year,40 or more times in the past year,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,yap_5,"Have you not gone to work or missed classes at school because of drinking, a hangover, or an illness caused by drinking?",,ordered,,,"No, never","Yes, but not in the past year",1 time in the past year,2 times in the past year,3 times in the past year,4-6 times in the past year,7-11 times in the past year,12-20 times in the past year,21-39 times in the past year,40 or more times in the past year,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,yap_6,Have you gotten into physical fights when drinking?,,ordered,,,"No, never","Yes, but not in the past year",1 time in the past year,2 times in the past year,3 times in the past year,4-6 times in the past year,7-11 times in the past year,12-20 times in the past year,21-39 times in the past year,40 or more times in the past year,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,yap_7,Have you ever gotten into trouble at work or school because of drinking?,,ordered,,,"No, never","Yes, but not in the past year",1 time in the past year,2 times in the past year,3 times in the past year,4-6 times in the past year,7-11 times in the past year,12-20 times in the past year,21-39 times in the past year,40 or more times in the past year,,,,,,,,,,,,,,
